STDR_YYQU_CD,ADSTRD_CD,ADSTRD_CD_NM,SVC_INDUTY_CD,SVC_INDUTY_CD_NM,THSMON_SELNG_AMT,THSMON_SELNG_CO,MDWK_SELNG_AMT,WKEND_SELNG_AMT,MON_SELNG_AMT,TUES_SELNG_AMT,WED_SELNG_AMT,THUR_SELNG_AMT,FRI_SELNG_AMT,SAT_SELNG_AMT,SUN_SELNG_AMT,TMZON_00_06_SELNG_AMT,TMZON_06_11_SELNG_AMT,TMZON_11_14_SELNG_AMT,TMZON_14_17_SELNG_AMT,TMZON_17_21_SELNG_AMT,TMZON_21_24_SELNG_AMT,ML_SELNG_AMT,FML_SELNG_AMT,AGRDE_10_SELNG_AMT,AGRDE_20_SELNG_AMT,AGRDE_30_SELNG_AMT,AGRDE_40_SELNG_AMT,AGRDE_50_SELNG_AMT,AGRDE_60_ABOVE_SELNG_AMT,MDWK_SELNG_CO,WKEND_SELNG_CO,MON_SELNG_CO,TUES_SELNG_CO,WED_SELNG_CO,THUR_SELNG_CO,FRI_SELNG_CO,SAT_SELNG_CO,SUN_SELNG_CO,TMZON_00_06_SELNG_CO,TMZON_06_11_SELNG_CO,TMZON_11_14_SELNG_CO,TMZON_14_17_SELNG_CO,TMZON_17_21_SELNG_CO,TMZON_21_24_SELNG_CO,ML_SELNG_CO,FML_SELNG_CO,AGRDE_10_SELNG_CO,AGRDE_20_SELNG_CO,AGRDE_30_SELNG_CO,AGRDE_40_SELNG_CO,AGRDE_50_SELNG_CO,AGRDE_60_ABOVE_SELNG_CO
20253,11410700,남가좌2동,CS300008,수산물판매,36000000.0,1989.0,24870059.0,11129941.0,2948010.0,5715950.0,1786693.0,7013372.0,7406034.0,11129941.0,0.0,0.0,8387215.0,2100000.0,18429092.0,7083693.0,0.0,10634443.0,25365557.0,0.0,821918.0,0.0,575342.0,3231442.0,31371298.0,1656.0,333.0,251.0,374.0,118.0,338.0,575.0,333.0,0.0,0.0,380.0,210.0,897.0,502.0,0.0,697.0,1292.0,0.0,82.0,0.0,82.0,256.0,1569.0
20253,11410700,남가좌2동,CS300009,청과상,629218528.0,49926.0,529429075.0,99789453.0,96218778.0,117523586.0,92143440.0,125471044.0,98072227.0,96449739.0,3339714.0,0.0,184263553.0,165646819.0,157331394.0,121976762.0,0.0,244615213.0,384603315.0,0.0,4798466.0,15927628.0,63771390.0,194107482.0,350613562.0,42801.0,7125.0,7945.0,10108.0,7866.0,9416.0,7466.0,6805.0,320.0,0.0,14246.0,13725.0,12680.0,9275.0,0.0,18870.0,31056.0,0.0,807.0,1695.0,5713.0,13360.0,28351.0
20253,11410700,남가좌2동,CS300010,반찬가게,1447966411.0,328703.0,1062804909.0,385161502.0,221593383.0,221413831.0,159521549.0,284269073.0,176007073.0,206044965.0,179116537.0,221682916.0,44412901.0,70446781.0,272482308.0,484431361.0,354510144.0,807979514.0,628594175.0,30486854.0,365201007.0,323037177.0,200317233.0,265005587.0,252525832.0,232523.0,96180.0,52767.0,48456.0,43377.0,44538.0,43385.0,46028.0,50152.0,70106.0,16402.0,22527.0,52160.0,78735.0,88773.0,195396.0,132829.0,13748.0,123032.0,62714.0,57027.0,49520.0,22184.0
20253,11410700,남가좌2동,CS300011,일반의류,135685263.0,3526.0,114222690.0,21462573.0,18161063.0,32395769.0,20046522.0,21491986.0,22127350.0,12917247.0,8545326.0,0.0,8549752.0,46439506.0,48585819.0,32110186.0,0.0,33674427.0,102010836.0,0.0,0.0,7684009.0,22496187.0,42271846.0,63233221.0,2687.0,839.0,523.0,529.0,403.0,540.0,692.0,546.0,293.0,0.0,364.0,1147.0,1280.0,735.0,0.0,919.0,2607.0,0.0,0.0,134.0,403.0,845.0,2144.0
20253,11410700,남가좌2동,CS300014,신발,6972890.0,307.0,6972890.0,0.0,1438542.0,774227.0,1866873.0,1115274.0,1777974.0,0.0,0.0,0.0,598046.0,1291456.0,905151.0,4178237.0,0.0,2949820.0,4023070.0,0.0,0.0,549556.0,598046.0,2957901.0,2867387.0,307.0,0.0,49.0,64.0,64.0,81.0,49.0,0.0,0.0,0.0,32.0,97.0,48.0,130.0,0.0,96.0,211.0,0.0,0.0,48.0,16.0,114.0,129.0
20253,11410700,남가좌2동,CS300016,안경,475373173.0,6020.0,356178592.0,119194581.0,71734771.0,77768612.0,56192418.0,70750672.0,79732119.0,100783752.0,18410829.0,0.0,28984703.0,95172288.0,153836042.0,192402999.0,4977141.0,220244731.0,255128442.0,1276683.0,67815948.0,78814787.0,122764145.0,119990259.0,84711351.0,4566.0,1454.0,903.0,890.0,788.0,982.0,1003.0,1201.0,253.0,0.0,290.0,1362.0,1908.0,2418.0,42.0,2481.0,3539.0,49.0,1181.0,1119.0,1433.0,1417.0,821.0
20253,11410700,남가좌2동,CS300017,시계및귀금속,51897453.0,238.0,40275018.0,11622435.0,8139787.0,10894752.0,565458.0,20675021.0,0.0,4370494.0,7251941.0,0.0,98605.0,27148351.0,1955052.0,22695445.0,0.0,15201831.0,23548323.0,0.0,657365.0,0.0,1506830.0,19240919.0,17345040.0,152.0,86.0,45.0,40.0,21.0,46.0,0.0,73.0,13.0,0.0,7.0,98.0,53.0,80.0,0.0,84.0,148.0,0.0,7.0,0.0,39.0,80.0,106.0
20253,11410700,남가좌2동,CS300018,의약품,1931536069.0,163408.0,1568140196.0,363395873.0,350214571.0,340184746.0,282481391.0,306441260.0,288818228.0,330077762.0,33318111.0,5013364.0,477391840.0,518172914.0,519093380.0,376288087.0,35576484.0,983267935.0,940290471.0,4308990.0,109723633.0,242346578.0,488198246.0,389534502.0,689446458.0,134924.0,28484.0,33015.0,28280.0,20274.0,27458.0,25897.0,25247.0,3237.0,490.0,39412.0,40188.0,45368.0,34375.0,3575.0,79878.0,83478.0,751.0,12307.0,31898.0,45552.0,29635.0,43214.0
20253,11410700,남가좌2동,CS300021,문구,17137650.0,39.0,17137650.0,0.0,3125028.0,0.0,2587522.0,5175044.0,6250056.0,0.0,0.0,0.0,8837578.0,2587522.0,5712550.0,0.0,0.0,0.0,17137650.0,0.0,0.0,17137650.0,0.0,0.0,0.0,39.0,0.0,6.0,0.0,6.0,13.0,14.0,0.0,0.0,0.0,19.0,6.0,14.0,0.0,0.0,0.0,39.0,0.0,0.0,39.0,0.0,0.0,0.0
20253,11410700,남가좌2동,CS300022,화장품,224947890.0,1438.0,214472459.0,10475431.0,22457232.0,23730029.0,20737072.0,15227830.0,132320296.0,10475431.0,0.0,0.0,34422437.0,103556044.0,74802389.0,12167020.0,0.0,3346157.0,221601733.0,0.0,0.0,10898219.0,70433247.0,112417484.0,31198940.0,1299.0,139.0,249.0,289.0,170.0,139.0,452.0,139.0,0.0,0.0,192.0,393.0,663.0,190.0,0.0,207.0,1231.0,0.0,0.0,141.0,74.0,570.0,653.0
20253,11410700,남가좌2동,CS300027,섬유제품,5028219.0,40.0,5028219.0,0.0,0.0,0.0,1769807.0,3258412.0,0.0,0.0,0.0,0.0,5028219.0,0.0,0.0,0.0,0.0,0.0,5028219.0,0.0,0.0,0.0,0.0,0.0,5028219.0,40.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0
20253,11410700,남가좌2동,CS300028,화초,26919134.0,1724.0,17529278.0,9389856.0,2856038.0,3044579.0,3859496.0,4945587.0,2823578.0,5878623.0,3511233.0,196603.0,3772170.0,4529550.0,8563052.0,8671589.0,1186170.0,12239344.0,13442882.0,131068.0,7028920.0,3544211.0,6151501.0,4055879.0,4770649.0,1113.0,611.0,227.0,255.0,180.0,251.0,200.0,311.0,300.0,13.0,245.0,300.0,579.0,470.0,117.0,791.0,809.0,13.0,379.0,267.0,335.0,187.0,420.0
20253,11410700,남가좌2동,CS300029,애완동물,16107452.0,630.0,10768122.0,5339330.0,1767728.0,4064729.0,1991695.0,2068346.0,875624.0,3483501.0,1855829.0,0.0,781056.0,6381272.0,4480018.0,4465106.0,0.0,5394407.0,8294931.0,0.0,439657.0,568998.0,2295800.0,3269477.0,7115406.0,464.0,166.0,119.0,127.0,104.0,82.0,32.0,113.0,53.0,0.0,34.0,249.0,195.0,152.0,0.0,280.0,306.0,0.0,22.0,19.0,88.0,227.0,230.0
20253,11410700,남가좌2동,CS300033,철물점,75300995.0,4152.0,61329320.0,13971675.0,21232407.0,12083948.0,9074031.0,7102375.0,11836559.0,13200603.0,771072.0,0.0,38335208.0,22285552.0,10594263.0,4085972.0,0.0,50587979.0,3770171.0,0.0,580896.0,3319940.0,29499254.0,5995940.0,14962120.0,3329.0,823.0,587.0,838.0,548.0,569.0,787.0,753.0,70.0,0.0,1612.0,1252.0,920.0,368.0,0.0,2581.0,462.0,0.0,49.0,290.0,1164.0,561.0,979.0
20253,11410700,남가좌2동,CS300035,인테리어,91224275.0,6448.0,60326406.0,30897869.0,8864247.0,13847179.0,21503654.0,7147223.0,8964103.0,19869664.0,11028205.0,0.0,48591779.0,17297580.0,15840044.0,9494872.0,0.0,53484246.0,4325158.0,0.0,4600000.0,1946154.0,17428126.0,16052820.0,17782303.0,4658.0,1790.0,492.0,943.0,1787.0,610.0,826.0,1200.0,590.0,0.0,2870.0,1082.0,1671.0,825.0,0.0,3676.0,295.0,0.0,236.0,236.0,846.0,1298.0,1357.0
20253,11410710,북가좌1동,CS100001,한식음식점,257906901.0,7029.0,176590517.0,81316384.0,26682415.0,36132497.0,38521654.0,37117982.0,38135969.0,44997202.0,36319182.0,2247911.0,3503753.0,74103548.0,24695717.0,117401246.0,35954726.0,144142212.0,80782596.0,841861.0,11338130.0,35867544.0,38442191.0,61756992.0,76678097.0,5252.0,1777.0,911.0,1041.0,1120.0,1002.0,1178.0,1026.0,751.0,45.0,259.0,2583.0,798.0,2585.0,759.0,4220.0,2215.0,16.0,308.0,991.0,975.0,1684.0,2454.0
20253,11410710,북가좌1동,CS100006,패스트푸드점,620081.0,21.0,404013.0,216068.0,0.0,0.0,106319.0,0.0,297694.0,216068.0,0.0,0.0,0.0,0.0,0.0,322387.0,297694.0,216068.0,106319.0,0.0,0.0,0.0,0.0,322387.0,0.0,14.0,7.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0
20253,11410710,북가좌1동,CS100008,분식전문점,61095495.0,959.0,19372973.0,41722522.0,0.0,1261261.0,3027027.0,6255856.0,8828829.0,28554955.0,13167567.0,10090090.0,0.0,908108.0,2219820.0,18868469.0,29009008.0,49996397.0,3430631.0,0.0,0.0,0.0,3430631.0,9989189.0,40007207.0,505.0,454.0,0.0,100.0,50.0,204.0,151.0,303.0,151.0,50.0,0.0,50.0,101.0,506.0,252.0,757.0,101.0,0.0,0.0,0.0,101.0,353.0,403.0
20253,11410710,북가좌1동,CS100009,호프-간이주점,24275839.0,699.0,19761780.0,4514059.0,4959492.0,4881840.0,4426593.0,2279666.0,3214189.0,3054528.0,1459531.0,4330302.0,0.0,0.0,49302.0,7444600.0,12451635.0,17532033.0,3356895.0,0.0,0.0,1778353.0,2607700.0,6259597.0,10243280.0,559.0,140.0,141.0,121.0,133.0,70.0,94.0,92.0,48.0,98.0,0.0,0.0,5.0,221.0,375.0,572.0,62.0,0.0,0.0,54.0,55.0,173.0,354.0
20253,11410710,북가좌1동,CS200001,일반교습학원,2148673398.0,9954.0,1468775553.0,679897845.0,356142101.0,457729478.0,190190482.0,176948058.0,287765434.0,533396750.0,146501095.0,55270635.0,420145665.0,306279979.0,400093803.0,799791805.0,167091511.0,994475432.0,1154197966.0,0.0,0.0,44334954.0,1250720009.0,691023541.0,162594894.0,5945.0,4009.0,1770.0,1861.0,669.0,488.0,1157.0,3166.0,843.0,236.0,2595.0,1469.0,1642.0,3035.0,977.0,4471.0,5483.0,0.0,0.0,246.0,6331.0,3305.0,72.0
20253,11410710,북가좌1동,CS200003,예술학원,200312203.0,1128.0,197890332.0,2421871.0,35823844.0,69152743.0,25627415.0,42760867.0,24525463.0,2421871.0,0.0,1513669.0,10717127.0,42032321.0,78877583.0,65422374.0,1749129.0,65997855.0,102022737.0,0.0,2522782.0,17068173.0,132893712.0,5651032.0,9884893.0,1115.0,13.0,148.0,302.0,285.0,224.0,156.0,13.0,0.0,13.0,74.0,203.0,656.0,169.0,13.0,447.0,668.0,0.0,13.0,185.0,798.0,26.0,92.0
20253,11410710,북가좌1동,CS200006,일반의원,89335368.0,8073.0,74930657.0,14404711.0,25598238.0,12229756.0,4506929.0,19708274.0,12887460.0,14404711.0,0.0,0.0,32000943.0,21048321.0,26893459.0,9392645.0,0.0,39965988.0,49369380.0,262137.0,3685652.0,10138949.0,28824101.0,19874732.0,26549797.0,7090.0,983.0,2045.0,1442.0,550.0,1743.0,1310.0,983.0,0.0,0.0,2713.0,1940.0,2332.0,1088.0,0.0,3538.0,4535.0,26.0,354.0,1114.0,2869.0,1717.0,1993.0
20253,11410710,북가좌1동,CS200025,자동차수리,114340381.0,772.0,101198671.0,13141710.0,16351784.0,46447083.0,7090623.0,16553525.0,14755656.0,10967952.0,2173758.0,0.0,28933643.0,28604885.0,21370800.0,34006543.0,1424510.0,99130715.0,7480343.0,0.0,0.0,7949222.0,10113768.0,22031537.0,66516532.0,665.0,107.0,103.0,236.0,73.0,128.0,125.0,99.0,8.0,0.0,262.0,227.0,149.0,128.0,6.0,642.0,93.0,0.0,0.0,51.0,79.0,186.0,420.0
20253,11410710,북가좌1동,CS200028,미용실,101641108.0,2507.0,66293818.0,35347290.0,14489104.0,11912319.0,10273517.0,14923548.0,14695330.0,28956629.0,6390661.0,0.0,5079708.0,27992422.0,27802617.0,40634933.0,131428.0,24835433.0,76805675.0,1407340.0,20164896.0,12726302.0,22860362.0,26732065.0,17750143.0,1763.0,744.0,365.0,338.0,226.0,434.0,400.0,608.0,136.0,0.0,215.0,608.0,706.0,973.0,5.0,971.0,1536.0,24.0,294.0,259.0,708.0,675.0,547.0
20253,11410710,북가좌1동,CS200031,세탁소,10880324.0,416.0,10755502.0,124822.0,312055.0,4347969.0,728129.0,2246797.0,3120552.0,124822.0,0.0,0.0,2350816.0,2246797.0,0.0,6282711.0,0.0,5741815.0,5138509.0,0.0,0.0,2330011.0,1997153.0,3203767.0,3349393.0,395.0,21.0,21.0,144.0,42.0,83.0,105.0,21.0,0.0,0.0,42.0,146.0,0.0,228.0,0.0,186.0,230.0,0.0,0.0,124.0,63.0,104.0,125.0
20253,11410710,북가좌1동,CS300001,슈퍼마켓,207505790.0,26386.0,143637773.0,63868017.0,27323018.0,32613785.0,25984931.0,27019117.0,30696922.0,34960948.0,28907069.0,13529339.0,21659506.0,26863430.0,24279146.0,63858706.0,57315663.0,124357813.0,83147977.0,1744066.0,12384563.0,26672608.0,33802816.0,45037248.0,87864489.0,18452.0,7934.0,3515.0,3904.0,3259.0,3878.0,3896.0,4283.0,3651.0,1772.0,3579.0,3999.0,3268.0,8625.0,5143.0,17756.0,8630.0,672.0,2274.0,4513.0,5246.0,4971.0,8710.0
20253,11410710,북가좌1동,CS300002,편의점,628930930.0,86421.0,458693963.0,170236967.0,93045005.0,90429785.0,84684254.0,88480000.0,102054919.0,90998809.0,79238158.0,52894173.0,99564338.0,65488168.0,84656595.0,207271521.0,119056135.0,436036026.0,189130094.0,8326438.0,59923035.0,161163301.0,143950799.0,119941870.0,131860675.0,63482.0,22939.0,12388.0,13502.0,11931.0,12541.0,13120.0,11828.0,11111.0,8130.0,14706.0,9717.0,11584.0,25938.0,16346.0,58854.0,27409.0,1673.0,10826.0,24542.0,18679.0,15066.0,15477.0
20253,11410710,북가좌1동,CS300009,청과상,174288158.0,4237.0,120582672.0,53705486.0,38313562.0,20111304.0,17272844.0,15412795.0,29472167.0,37130772.0,16574714.0,15614331.0,0.0,0.0,5223043.0,99629123.0,53821661.0,88501966.0,59467405.0,0.0,34661246.0,53632669.0,20606620.0,26508056.0,12560781.0,3081.0,1156.0,880.0,478.0,446.0,488.0,789.0,710.0,446.0,391.0,0.0,0.0,195.0,2110.0,1541.0,2507.0,1306.0,0.0,820.0,1198.0,792.0,627.0,376.0
20253,11410710,북가좌1동,CS300010,반찬가게,175546854.0,214.0,150268730.0,25278124.0,0.0,91390145.0,24305888.0,20416947.0,14155750.0,25278124.0,0.0,0.0,50167354.0,35000481.0,90379019.0,0.0,0.0,126351734.0,49195120.0,0.0,0.0,0.0,106907023.0,0.0,68639831.0,195.0,19.0,0.0,60.0,59.0,38.0,38.0,19.0,0.0,0.0,78.0,78.0,58.0,0.0,0.0,97.0,117.0,0.0,0.0,0.0,78.0,0.0,136.0
20253,11410710,북가좌1동,CS300011,일반의류,1663467.0,35.0,1663467.0,0.0,1125495.0,0.0,0.0,0.0,537972.0,0.0,0.0,0.0,0.0,0.0,1663467.0,0.0,0.0,0.0,1663467.0,0.0,0.0,0.0,0.0,0.0,1663467.0,35.0,0.0,14.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0
20253,11410710,북가좌1동,CS300021,문구,3847418.0,787.0,2136659.0,1710759.0,777536.0,390110.0,435743.0,225476.0,307794.0,1710759.0,0.0,0.0,372216.0,687167.0,1307227.0,138686.0,1342122.0,2198396.0,1649022.0,62632.0,268424.0,1932658.0,1239226.0,238003.0,106475.0,697.0,90.0,125.0,177.0,161.0,99.0,135.0,90.0,0.0,0.0,135.0,259.0,321.0,54.0,18.0,232.0,555.0,18.0,72.0,135.0,472.0,54.0,36.0
20253,11410720,북가좌2동,CS100001,한식음식점,7531221153.0,234306.0,5086813055.0,2444408098.0,932283002.0,1020995541.0,918155542.0,1014805395.0,1200573575.0,1431159862.0,1013248236.0,269975200.0,152825972.0,1782551695.0,737889228.0,3502669162.0,1085309896.0,4485469573.0,2569144467.0,12144998.0,455868636.0,1168424069.0,1489828758.0,1953807442.0,1974540139.0,168892.0,65414.0,32372.0,34745.0,31852.0,34267.0,35656.0,38106.0,27308.0,6604.0,7283.0,73645.0,28614.0,95744.0,22416.0,142283.0,81137.0,655.0,15138.0,35546.0,45870.0,58194.0,68016.0
20253,11410720,북가좌2동,CS100002,중식음식점,233985062.0,10087.0,145577291.0,88407771.0,26513316.0,28765459.0,27307621.0,29764502.0,33226393.0,40462571.0,47945200.0,0.0,322543.0,91825651.0,40692112.0,100843639.0,301117.0,140557696.0,76512616.0,1094446.0,12640210.0,28548379.0,54477173.0,67967915.0,52342191.0,6735.0,3352.0,1271.0,1432.0,1258.0,1300.0,1474.0,1565.0,1787.0,0.0,18.0,4360.0,1885.0,3818.0,6.0,6318.0,3240.0,76.0,551.0,1396.0,2286.0,2633.0,2617.0
20253,11410720,북가좌2동,CS100003,일식음식점,52438913.0,1013.0,37457497.0,14981416.0,2652337.0,5928187.0,12067298.0,8345522.0,8464153.0,11523074.0,3458342.0,0.0,0.0,6889728.0,1600477.0,38438020.0,5510688.0,33309322.0,14262887.0,0.0,3511565.0,8761231.0,7366889.0,11626590.0,16305934.0,673.0,340.0,39.0,120.0,195.0,152.0,167.0,215.0,125.0,0.0,0.0,194.0,71.0,676.0,72.0,575.0,394.0,0.0,137.0,193.0,132.0,257.0,251.0
20253,11410720,북가좌2동,CS100004,양식음식점,252986303.0,7329.0,157105846.0,95880457.0,28624961.0,17870676.0,26158565.0,36184635.0,48267009.0,47427149.0,48453308.0,6163553.0,1132315.0,65974047.0,17079327.0,95452127.0,67184934.0,109629694.0,122270249.0,493217.0,41232403.0,84031006.0,52600696.0,34802363.0,18740256.0,4711.0,2618.0,895.0,680.0,910.0,1014.0,1212.0,1256.0,1362.0,109.0,42.0,2471.0,626.0,2787.0,1294.0,3051.0,3855.0,28.0,1107.0,2208.0,1678.0,1286.0,600.0
20253,11410720,북가좌2동,CS100005,제과점,494025581.0,50677.0,349800110.0,144225471.0,64855733.0,65095135.0,78004117.0,67808203.0,74036922.0,77205830.0,67019641.0,0.0,101704271.0,110921709.0,94977539.0,148997537.0,37424525.0,175421059.0,299861814.0,1012320.0,36923504.0,90040380.0,115453457.0,133451006.0,98402208.0,36750.0,13927.0,6841.0,7645.0,7781.0,7383.0,7100.0,7549.0,6378.0,0.0,10367.0,10951.0,9985.0,15535.0,3839.0,17973.0,31632.0,222.0,4795.0,9790.0,12220.0,12696.0,9880.0
20253,11410720,북가좌2동,CS100006,패스트푸드점,92583503.0,6269.0,62034241.0,30549262.0,9360863.0,13265284.0,8840829.0,18005010.0,12562255.0,18541587.0,12007675.0,0.0,14018805.0,17736343.0,19221653.0,38629201.0,2977501.0,43534081.0,38612842.0,495659.0,8364315.0,20045446.0,18605945.0,20977134.0,13658425.0,4613.0,1656.0,695.0,980.0,803.0,1282.0,853.0,1093.0,563.0,0.0,713.0,1580.0,1481.0,2348.0,147.0,3240.0,2756.0,45.0,749.0,1918.0,1073.0,1325.0,887.0
20253,11410720,북가좌2동,CS100007,치킨전문점,299686278.0,10167.0,207011644.0,92674634.0,35403491.0,44251619.0,41781288.0,36065838.0,49509408.0,52365339.0,40309295.0,26546851.0,12252.0,1762680.0,11749090.0,124634991.0,134980414.0,193168247.0,97491452.0,653029.0,24297917.0,43020599.0,77905137.0,92217188.0,52565829.0,7056.0,3111.0,878.0,1569.0,1581.0,1282.0,1746.0,1736.0,1375.0,473.0,6.0,72.0,548.0,4899.0,4169.0,6181.0,3835.0,35.0,845.0,1510.0,2465.0,3153.0,2007.0
20253,11410720,북가좌2동,CS100008,분식전문점,411770520.0,36044.0,285465742.0,126304778.0,48799552.0,61908780.0,51104742.0,61497277.0,62155391.0,74853896.0,51450882.0,39714113.0,22757619.0,66902631.0,47884509.0,143221080.0,91290568.0,219080834.0,171310295.0,3031840.0,40590389.0,93962353.0,100832253.0,99885629.0,52088667.0,26220.0,9824.0,4836.0,5450.0,4983.0,5425.0,5526.0,5591.0,4233.0,2389.0,2081.0,6199.0,5634.0,12862.0,6879.0,19315.0,16024.0,534.0,3491.0,8404.0,9880.0,8361.0,4670.0
20253,11410720,북가좌2동,CS100009,호프-간이주점,778392489.0,18493.0,510362663.0,268029826.0,83924679.0,86662534.0,101573784.0,98795478.0,139406188.0,151047068.0,116982758.0,174980123.0,0.0,9494115.0,11552269.0,178060477.0,404305505.0,549334575.0,221643745.0,5238067.0,54763511.0,114211120.0,173651366.0,239799814.0,183314443.0,12484.0,6009.0,2237.0,2161.0,2487.0,2513.0,3086.0,3569.0,2440.0,3591.0,0.0,380.0,407.0,4537.0,9578.0,12854.0,5484.0,78.0,1289.0,2723.0,4142.0,5977.0,4132.0
20253,11410720,북가좌2동,CS100010,커피-음료,543476871.0,92752.0,332311078.0,211165793.0,55389435.0,72613689.0,61480063.0,65393146.0,77434745.0,99164976.0,112000817.0,0.0,86978985.0,168594547.0,139799962.0,130263401.0,17839976.0,254336067.0,283766855.0,2328229.0,74285996.0,140818466.0,136668265.0,103921170.0,80080796.0,59858.0,32894.0,10538.0,12969.0,11366.0,11637.0,13348.0,15890.0,17004.0,0.0,19066.0,27284.0,22817.0,21236.0,2349.0,46740.0,45570.0,425.0,11982.0,25100.0,24419.0,18005.0,12380.0
20253,11410720,북가좌2동,CS200001,일반교습학원,4954208125.0,17430.0,4395978524.0,558229601.0,1117849590.0,960152566.0,620073550.0,619016898.0,1078885920.0,359152432.0,199077169.0,29823114.0,783454190.0,799685224.0,1618034350.0,1413304126.0,309907121.0,2374360221.0,2579847904.0,0.0,0.0,250579659.0,3819624729.0,853498336.0,30505401.0,15758.0,1672.0,3872.0,3748.0,2335.0,2151.0,3652.0,1144.0,528.0,94.0,2600.0,3018.0,6056.0,4599.0,1063.0,8192.0,9238.0,0.0,0.0,866.0,13796.0,2631.0,137.0
20253,11410720,북가좌2동,CS200003,예술학원,231551089.0,1059.0,196470471.0,35080618.0,18181036.0,29393393.0,76160306.0,51039344.0,21696392.0,35080618.0,0.0,0.0,26944554.0,63779879.0,58361274.0,50584100.0,31881282.0,82904449.0,148646640.0,0.0,19403267.0,46729161.0,150934823.0,14483838.0,0.0,915.0,144.0,128.0,150.0,324.0,194.0,119.0,144.0,0.0,0.0,125.0,291.0,297.0,260.0,86.0,469.0,590.0,0.0,42.0,169.0,789.0,59.0,0.0
20253,11410720,북가좌2동,CS200005,스포츠 강습,588286584.0,2842.0,586303508.0,1983076.0,133800102.0,131493666.0,99466466.0,92640119.0,128903155.0,1983076.0,0.0,0.0,12493381.0,84430338.0,192206722.0,255128131.0,44028012.0,318024759.0,246068426.0,0.0,9495243.0,60112989.0,449190229.0,41795758.0,3498966.0,2822.0,20.0,706.0,593.0,539.0,453.0,531.0,20.0,0.0,0.0,80.0,395.0,899.0,1166.0,302.0,1531.0,1202.0,0.0,29.0,417.0,2055.0,206.0,27.0
20253,11410720,북가좌2동,CS200006,일반의원,3417749481.0,124144.0,2852223980.0,565525501.0,779774553.0,559584792.0,486156071.0,308834605.0,717873959.0,565525501.0,0.0,0.0,828884985.0,883399652.0,1214879584.0,490585260.0,0.0,1291122082.0,2126627399.0,1222173.0,163255711.0,535292059.0,587832796.0,1077982154.0,1052164588.0,106657.0,17487.0,27194.0,21908.0,18053.0,16489.0,23013.0,17487.0,0.0,0.0,35523.0,32894.0,40144.0,15583.0,0.0,57388.0,66756.0,198.0,5503.0,17633.0,24532.0,31621.0,44657.0
20253,11410720,북가좌2동,CS200007,치과의원,561972048.0,4475.0,490863692.0,71108356.0,112048323.0,71952287.0,97449094.0,78864687.0,130549301.0,65658906.0,5449450.0,0.0,58629152.0,212785284.0,166053061.0,124504551.0,0.0,293404156.0,268567892.0,1021773.0,17377256.0,61711679.0,166747021.0,110597814.0,204516505.0,3842.0,633.0,807.0,740.0,678.0,715.0,902.0,577.0,56.0,0.0,856.0,1359.0,1460.0,800.0,0.0,2292.0,2183.0,23.0,188.0,508.0,1544.0,995.0,1217.0
20253,11410720,북가좌2동,CS200008,한의원,1019841309.0,50217.0,739824503.0,280016806.0,203040113.0,113458207.0,135093925.0,104069267.0,184162991.0,201828856.0,78187950.0,0.0,154523744.0,395045919.0,268009167.0,201887644.0,374835.0,378969943.0,640871366.0,878925.0,37773427.0,174103994.0,283659163.0,278323909.0,245101891.0,41709.0,8508.0,10056.0,8817.0,7115.0,8087.0,7634.0,7027.0,1481.0,0.0,9708.0,13812.0,14639.0,12015.0,43.0,25184.0,25033.0,129.0,1403.0,4642.0,7602.0,11192.0,25249.0
20253,11410720,북가좌2동,CS200016,당구장,110884009.0,7258.0,69959900.0,40924109.0,13624624.0,12096461.0,11196148.0,14094553.0,18948114.0,23398943.0,17525166.0,5145797.0,0.0,1481495.0,15547198.0,47054431.0,41655088.0,104933351.0,5950658.0,990031.0,1700552.0,1542299.0,15669155.0,65541024.0,25440948.0,4698.0,2560.0,894.0,938.0,762.0,898.0,1206.0,1425.0,1135.0,287.0,0.0,153.0,1221.0,2937.0,2660.0,6794.0,464.0,98.0,172.0,130.0,1007.0,4006.0,1845.0
20253,11410720,북가좌2동,CS200017,골프연습장,65426554.0,1559.0,38341034.0,27085520.0,2447300.0,9851157.0,17461537.0,4068507.0,4512533.0,11678888.0,15406632.0,774462.0,1486967.0,15416958.0,10666924.0,31401855.0,5679388.0,59698362.0,4230899.0,0.0,774462.0,13531325.0,20056993.0,21067543.0,8498938.0,878.0,681.0,114.0,258.0,226.0,145.0,135.0,330.0,351.0,10.0,41.0,579.0,300.0,453.0,176.0,1403.0,125.0,0.0,20.0,479.0,373.0,490.0,167.0
